t 1 2 3 jV0200 jV0300 
0.000355 0 0.397148 0.431456 0 0
0.00036 0 0.481754 0.437116 0 0
0.000365 0 0.562083 0.442758 0 0
0.00037 0 0.637424 0.448383 0 0
0.000375 0 0.707107 0.45399 0 0
0.00038 0 0.770513 0.45958 0 0
0.000385 0 0.827081 0.465151 0 0
0.00039 0 0.876307 0.470704 0 0
0.000395 0 0.917755 0.476238 0 0
0.0004 0 0.951057 0.481754 0 0
0.000405 0 0.975917 0.48725 0 0
0.00041 0 0.992115 0.492727 0 0
0.000415 0 0.999507 0.498185 0 0
0.00042 0 0.998027 0.503623 0 0
0.000425 0 0.987688 0.509041 0 0
0.00043 0 0.968583 0.51444 0 0
0.000435 0 0.940881 0.519817 0 0
0.00044 0 0.904827 0.525175 0 0
0.000445 0 0.860742 0.530511 0 0
0.00045 0 0.809017 0.535827 0 0
0.000455 0 0.750111 0.541121 0 0
0.00046 0 0.684547 0.546394 0 0
0.000465 0 0.612907 0.551646 0 0
0.00047 0 0.535827 0.556876 0 0
0.000475 0 0.45399 0.562083 0 0
0.00048 0 0.368125 0.567269 0 0
0.000485 0 0.278991 0.572432 0 0
0.00049 0 0.187381 0.577573 0 0
0.000495 0 0.0941083 0.58269 0 0
0.0005 0 -1.73962e-14 0.587785 0 0
0.000505 0 -0.0941083 0.592857 0 0
0.00051 0 -0.187381 0.597905 0 0
0.000515 0 -0.278991 0.60293 0 0
0.00052 0 -0.368125 0.60793 0 0
0.000525 0 -0.45399 0.612907 0 0
0.00053 0 -0.535827 0.61786 0 0
0.000535 0 -0.612907 0.622788 0 0
0.00054 0 -0.684547 0.627691 0 0
0.000545 0 -0.750111 0.63257 0 0
0.00055 0 -0.809017 0.637424 0 0
0.000555 0 -0.860742 0.642253 0 0
0.00056 0 -0.904827 0.647056 0 0
0.000565 0 -0.940881 0.651834 0 0
0.00057 0 -0.968583 0.656586 0 0
0.000575 0 -0.987688 0.661312 0 0
0.00058 0 -0.998027 0.666012 0 0
0.000585 0 -0.999507 0.670686 0 0
0.00059 0 -0.992115 0.675333 0 0
0.000595 0 -0.975917 0.679953 0 0
0.0006 0 -0.951057 0.684547 0 0
0.000605 0 -0.917755 0.689114 0 0
0.00061 0 -0.876307 0.693653 0 0
0.000615 0 -0.827081 0.698165 0 0
0.00062 0 -0.770513 0.70265 0 0
0.000625 0 -0.707107 0.707107 0 0
0.00063 0 -0.637424 0.711536 0 0
0.000635 0 -0.562083 0.715936 0 0
0.00064 0 -0.481754 0.720309 0 0
0.000645 0 -0.397148 0.724653 0 0
0.00065 0 -0.309017 0.728969 0 0
0.000655 0 -0.218143 0.733255 0 0
0.00066 0 -0.125333 0.737513 0 0
0.000665 0 -0.0314108 0.741742 0 0
0.00067 0 0.0627905 0.745941 0 0
0.000675 0 0.156434 0.750111 0 0
0.00068 0 0.24869 0.754251 0 0
0.000685 0 0.338738 0.758362 0 0
0.00069 0 0.425779 0.762443 0 0
0.000695 0 0.509041 0.766493 0 0
0.0007 0 0.587785 0.770513 0 0
0.000705 0 0.661312 0.774503 0 0
0.00071 0 0.728969 0.778462 0 0
0.000715 0 0.790155 0.782391 0 0
0.00072 0 0.844328 0.786288 0 0
0.000725 0 0.891007 0.790155 0 0
0.00073 0 0.929776 0.79399 0 0
0.000735 0 0.960294 0.797794 0 0
0.00074 0 0.982287 0.801567 0 0
0.000745 0 0.995562 0.805308 0 0
0.00075 0 1 0.809017 0 0
0.000755 0 0.995562 0.812694 0 0
0.00076 0 0.982287 0.816339 0 0
0.000765 0 0.960294 0.819952 0 0
0.00077 0 0.929776 0.823533 0 0
0.000775 0 0.891007 0.827081 0 0
0.00078 0 0.844328 0.830596 0 0
0.000785 0 0.790155 0.834078 0 0
0.00079 0 0.728969 0.837528 0 0
0.000795 0 0.661312 0.840945 0 0
0.0008 0 0.587785 0.844328 0 0
0.000805 0 0.509041 0.847678 0 0
0.00081 0 0.425779 0.850994 0 0
0.000815 0 0.338738 0.854277 0 0
0.00082 0 0.24869 0.857527 0 0
0.000825 0 0.156434 0.860742 0 0
0.00083 0 0.0627905 0.863923 0 0
0.000835 0 -0.0314108 0.867071 0 0
0.00084 0 -0.125333 0.870184 0 0
0.000845 0 -0.218143 0.873262 0 0
0.00085 0 -0.309017 0.876307 0 0
0.000855 0 -0.397148 0.879316 0 0
0.00086 0 -0.481754 0.882291 0 0
0.000865 0 -0.562083 0.885231 0 0
0.00087 0 -0.637424 0.888136 0 0
0.000875 0 -0.707107 0.891007 0 0
0.00088 0 -0.770513 0.893841 0 0
0.000885 0 -0.827081 0.896641 0 0
0.00089 0 -0.876307 0.899405 0 0
0.000895 0 -0.917755 0.902134 0 0
0.0009 0 -0.951057 0.904827 0 0
0.000905 0 -0.975917 0.907484 0 0
0.00091 0 -0.992115 0.910106 0 0
0.000915 0 -0.999507 0.912692 0 0
0.00092 0 -0.998027 0.915241 0 0
0.000925 0 -0.987688 0.917755 0 0
0.00093 0 -0.968583 0.920232 0 0
0.000935 0 -0.940881 0.922673 0 0
0.00094 0 -0.904827 0.925077 0 0
0.000945 0 -0.860742 0.927445 0 0
0.00095 0 -0.809017 0.929776 0 0
0.000955 0 -0.750111 0.932071 0 0
0.00096 0 -0.684547 0.934329 0 0
0.000965 0 -0.612907 0.93655 0 0
0.00097 0 -0.535827 0.938734 0 0
0.000975 0 -0.45399 0.940881 0 0
0.00098 0 -0.368125 0.942991 0 0
0.000985 0 -0.278991 0.945063 0 0
0.00099 0 -0.187381 0.947098 0 0
0.000995 0 -0.0941083 0.949096 0 0
0.001 0 4.18978e-14 0.951057 0 0
0.001005 0 0.0941083 0.952979 0 0
0.00101 0 0.187381 0.954865 0 0
0.001015 0 0.278991 0.956712 0 0
0.00102 0 0.368125 0.958522 0 0
0.001025 0 0.45399 0.960294 0 0
0.00103 0 0.535827 0.962028 0 0
0.001035 0 0.612907 0.963724 0 0
0.00104 0 0.684547 0.965382 0 0
0.001045 0 0.750111 0.967001 0 0
0.00105 0 0.809017 0.968583 0 0
0.001055 0 0.860742 0.970127 0 0
0.00106 0 0.904827 0.971632 0 0
0.001065 0 0.940881 0.973099 0 0
0.00107 0 0.968583 0.974527 0 0
0.001075 0 0.987688 0.975917 0 0
0.00108 0 0.998027 0.977268 0 0
0.001085 0 0.999507 0.978581 0 0
0.00109 0 0.992115 0.979855 0 0
0.001095 0 0.975917 0.981091 0 0
0.0011 0 0.951057 0.982287 0 0
0.001105 0 0.917755 0.983445 0 0
0.00111 0 0.876307 0.984564 0 0
0.001115 0 0.827081 0.985645 0 0
0.00112 0 0.770513 0.986686 0 0
0.001125 0 0.707107 0.987688 0 0
0.00113 0 0.637424 0.988652 0 0
0.001135 0 0.562083 0.989576 0 0
0.00114 0 0.481754 0.990461 0 0
0.001145 0 0.397148 0.991308 0 0
0.00115 0 0.309017 0.992115 0 0
0.001155 0 0.218143 0.992883 0 0
0.00116 0 0.125333 0.993611 0 0
0.001165 0 0.0314108 0.994301 0 0
0.00117 0 -0.0627905 0.994951 0 0
0.001175 0 -0.156434 0.995562 0 0
0.00118 0 -0.24869 0.996134 0 0
0.001185 0 -0.338738 0.996666 0 0
0.00119 0 -0.425779 0.997159 0 0
0.001195 0 -0.509041 0.997613 0 0
0.0012 0 -0.587785 0.998027 0 0
0.001205 0 -0.661312 0.998402 0 0
0.00121 0 -0.728969 0.998737 0 0
0.001215 0 -0.790155 0.999033 0 0
0.00122 0 -0.844328 0.999289 0 0
0.001225 0 -0.891007 0.999507 0 0
0.00123 0 -0.929776 0.999684 0 0
0.001235 0 -0.960294 0.999822 0 0
0.00124 0 -0.982287 0.999921 0 0
0.001245 0 -0.995562 0.99998 0 0
0.00125 0 -1 1 0 0
0.001255 0 -0.995562 0.99998 0 0
0.00126 0 -0.982287 0.999921 0 0
0.001265 0 -0.960294 0.999822 0 0
0.00127 0 -0.929776 0.999684 0 0
0.001275 0 -0.891007 0.999507 0 0
0.00128 0 -0.844328 0.999289 0 0
0.001285 0 -0.790155 0.999033 0 0
0.00129 0 -0.728969 0.998737 0 0
0.001295 0 -0.661312 0.998402 0 0
0.0013 0 -0.587785 0.998027 0 0
0.001305 0 -0.509041 0.997613 0 0
0.00131 0 -0.425779 0.997159 0 0
0.001315 0 -0.338738 0.996666 0 0
0.00132 0 -0.24869 0.996134 0 0
0.001325 0 -0.156434 0.995562 0 0
0.00133 0 -0.0627905 0.994951 0 0
0.001335 0 0.0314108 0.994301 0 0
0.00134 0 0.125333 0.993611 0 0
0.001345 0 0.218143 0.992883 0 0
0.00135 0 0.309017 0.992115 0 0
0.001355 0 0.397148 0.991308 0 0
0.00136 0 0.481754 0.990461 0 0
0.001365 0 0.562083 0.989576 0 0
0.00137 0 0.637424 0.988652 0 0
0.001375 0 0.707107 0.987688 0 0
0.00138 0 0.770513 0.986686 0 0
0.001385 0 0.827081 0.985645 0 0
0.00139 0 0.876307 0.984564 0 0
0.001395 0 0.917755 0.983445 0 0
0.0014 0 0.951057 0.982287 0 0
0.001405 0 0.975917 0.981091 0 0
0.00141 0 0.992115 0.979855 0 0
0.001415 0 0.999507 0.978581 0 0
0.00142 0 0.998027 0.977268 0 0
0.001425 0 0.987688 0.975917 0 0
0.00143 0 0.968583 0.974527 0 0
0.001435 0 0.940881 0.973099 0 0
0.00144 0 0.904827 0.971632 0 0
0.001445 0 0.860742 0.970127 0 0
0.00145 0 0.809017 0.968583 0 0
0.001455 0 0.750111 0.967001 0 0
0.00146 0 0.684547 0.965382 0 0
0.001465 0 0.612907 0.963724 0 0
0.00147 0 0.535827 0.962028 0 0
0.001475 0 0.45399 0.960294 0 0
0.00148 0 0.368125 0.958522 0 0
0.001485 0 0.278991 0.956712 0 0
0.00149 0 0.187381 0.954865 0 0
0.001495 0 0.0941083 0.952979 0 0
0.0015 0 -6.63994e-14 0.951057 0 0
0.001505 0 -0.0941083 0.949096 0 0
0.00151 0 -0.187381 0.947098 0 0
0.001515 0 -0.278991 0.945063 0 0
0.00152 0 -0.368125 0.942991 0 0
0.001525 0 -0.45399 0.940881 0 0
0.00153 0 -0.535827 0.938734 0 0
0.001535 0 -0.612907 0.93655 0 0
0.00154 0 -0.684547 0.934329 0 0
0.001545 0 -0.750111 0.932071 0 0
0.00155 0 -0.809017 0.929776 0 0
0.001555 0 -0.860742 0.927445 0 0
0.00156 0 -0.904827 0.925077 0 0
0.001565 0 -0.940881 0.922673 0 0
0.00157 0 -0.968583 0.920232 0 0
0.001575 0 -0.987688 0.917755 0 0
0.00158 0 -0.998027 0.915241 0 0
0.001585 0 -0.999507 0.912692 0 0
0.00159 0 -0.992115 0.910106 0 0
0.001595 0 -0.975917 0.907484 0 0
0.0016 0 -0.951057 0.904827 0 0
0.001605 0 -0.917755 0.902134 0 0
0.00161 0 -0.876307 0.899405 0 0
0.001615 0 -0.827081 0.896641 0 0
0.00162 0 -0.770513 0.893841 0 0
0.001625 0 -0.707107 0.891007 0 0
0.00163 0 -0.637424 0.888136 0 0
0.001635 0 -0.562083 0.885231 0 0
0.00164 0 -0.481754 0.882291 0 0
0.001645 0 -0.397148 0.879316 0 0
0.00165 0 -0.309017 0.876307 0 0
0.001655 0 -0.218143 0.873262 0 0
0.00166 0 -0.125333 0.870184 0 0
0.001665 0 -0.0314108 0.867071 0 0
0.00167 0 0.0627905 0.863923 0 0
0.001675 0 0.156434 0.860742 0 0
0.00168 0 0.24869 0.857527 0 0
0.001685 0 0.338738 0.854277 0 0
0.00169 0 0.425779 0.850994 0 0
0.001695 0 0.509041 0.847678 0 0
0.0017 0 0.587785 0.844328 0 0
0.001705 0 0.661312 0.840945 0 0
0.00171 0 0.728969 0.837528 0 0
0.001715 0 0.790155 0.834078 0 0
0.00172 0 0.844328 0.830596 0 0
0.001725 0 0.891007 0.827081 0 0
0.00173 0 0.929776 0.823533 0 0
0.001735 0 0.960294 0.819952 0 0
0.00174 0 0.982287 0.816339 0 0
0.001745 0 0.995562 0.812694 0 0
0.00175 0 1 0.809017 0 0
0.001755 0 0.995562 0.805308 0 0
0.00176 0 0.982287 0.801567 0 0
0.001765 0 0.960294 0.797794 0 0
0.00177 0 0.929776 0.79399 0 0
0.001775 0 0.891007 0.790155 0 0
0.00178 0 0.844328 0.786288 0 0
0.001785 0 0.790155 0.782391 0 0
0.00179 0 0.728969 0.778462 0 0
0.001795 0 0.661312 0.774503 0 0
0.0018 0 0.587785 0.770513 0 0
0.001805 0 0.509041 0.766493 0 0
0.00181 0 0.425779 0.762443 0 0
0.001815 0 0.338738 0.758362 0 0
