t 1 2 3 4 5 6 jO0300 jO0600 jV0200 
1.088e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.089e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.09e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.091e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.092e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.093e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.094e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.095e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.096e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.097e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.098e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.099e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.1e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.101e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.102e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.103e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.104e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.105e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.106e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.107e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.108e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.109e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.11e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.111e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.112e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.113e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.114e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.115e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.116e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.117e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.118e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.119e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.12e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.121e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.122e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.123e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.124e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.125e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.126e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.127e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.128e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.129e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.13e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.131e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.132e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.133e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.134e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.135e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.136e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.137e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.138e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.139e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.14e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.141e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.142e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.143e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.144e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.145e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.146e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.147e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.148e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.149e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.15e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.151e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.152e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.153e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.154e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.155e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.156e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.157e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.158e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.159e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.16e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.161e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.162e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.163e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.164e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.165e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.166e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.167e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.168e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.169e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.17e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.171e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.172e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.173e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.174e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.175e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.176e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.177e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.178e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.179e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.18e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.181e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.182e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.183e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.184e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.185e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.186e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.187e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.188e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.189e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.19e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.191e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.192e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.193e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.194e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.195e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.196e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.197e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.198e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.199e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.2e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.201e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.202e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.203e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.204e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.205e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.206e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.207e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.208e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.209e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.21e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.211e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.212e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.213e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.214e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.215e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.216e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.217e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.218e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.219e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.22e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.221e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.222e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.223e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.224e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.225e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.226e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.227e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.228e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.229e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.23e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.231e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.232e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.233e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.234e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.235e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.236e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.237e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.238e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.239e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.24e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.241e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.242e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.243e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.244e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.245e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.246e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.247e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.248e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.249e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.25e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.251e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.252e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.253e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.254e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.255e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.256e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.257e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.258e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.259e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.26e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.261e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.262e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.263e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.264e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.265e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.266e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.267e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.268e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.269e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.27e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.271e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.272e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.273e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.274e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.275e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.276e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.277e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.278e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.279e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.28e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.281e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.282e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.283e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.284e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.285e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.286e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.287e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.288e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.289e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.29e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.291e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.292e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.293e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.294e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.295e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.296e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.297e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.298e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.299e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.3e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.301e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.302e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.303e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.304e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.305e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.306e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.307e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.308e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.309e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.31e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.311e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.312e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.313e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.314e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.315e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.316e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.317e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.318e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.319e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.32e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.321e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.322e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.323e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.324e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.325e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.326e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.327e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.328e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.329e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.33e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.331e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.332e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.333e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.334e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.335e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.336e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.337e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.338e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.339e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.34e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.341e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.342e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.343e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.344e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.345e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.346e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.347e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.348e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.349e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.35e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.351e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.352e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.353e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.354e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.355e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.356e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.357e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.358e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.359e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.36e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.361e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.362e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.363e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.364e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.365e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.366e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.367e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.368e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.369e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.37e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.371e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.372e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.373e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.374e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.375e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.376e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.377e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.378e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.379e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.38e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.381e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.382e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.383e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.384e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.385e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.386e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.387e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.388e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.389e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.39e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.391e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.392e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.393e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.394e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.395e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.396e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.397e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.398e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.399e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.4e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.401e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.402e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.403e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.404e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.405e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.406e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.407e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.408e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.409e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.41e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.411e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.412e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.413e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.414e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.415e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.416e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.417e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.418e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.419e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.42e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.421e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.422e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.423e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.424e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.425e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.426e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
1.427e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
